name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-41-*.mata;TO; 0.370297; 1.08554;9.155539;2.089223;MISSING;MISSING;MISSING;TO;0.412796;1.24283;1.502783;44.012026000000006;0.190164;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.575217811;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.4172076;0.8862693;13.8264376;MISSING;MISSING;MISSING;MISSING;TO;1.2384244050000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-42-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.410263;1.18173;1.408065;38.538329;0.210767;MISSING;MISSING;MISSING;TO; 0.401051; 1.13626;0.15453600000000003;9.474352;38.148295000000005;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6662105610000002;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.0427243000000004;0.6466381999999999;14.2443914;MISSING;MISSING;MISSING;MISSING;TO;1.1736789260000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-43-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.443246;1.27579;1.1584489999999996;42.914991;0.218534;MISSING;MISSING;MISSING;TO; 0.340881; 1.13495;0.16632999999999998;9.870985;39.734565999999994;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.817939874;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.1676218000000003;0.9793264;13.2416303;MISSING;MISSING;MISSING;MISSING;TO;1.4464585430000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-44-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.438639;1.33012;1.445154;44.405895;0.204095;MISSING;MISSING;MISSING;TO; 0.459173; 1.33004;0.21460700000000005;10.682063000000001; 0.098218;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.996366596;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.7705590000000004;0.864892;12.9849924;MISSING;MISSING;MISSING;MISSING;TO;1.6034506670000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-45-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.481829;1.38591;1.755137;40.685072;0.176611;MISSING;MISSING;MISSING;TO; 0.465806; 1.46471;0.14832099999999998;9.339929;41.012583;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.1471875600000008;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.2682457999999999;1.1326336;15.4142805;MISSING;MISSING;MISSING;MISSING;TO;1.6173435620000003;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-46-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.500413;1.41389;1.1600240000000002;41.928563;0.165791;MISSING;MISSING;MISSING;TO; 0.452613; 1.12908;0.157166;9.938179; 0.099996;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.066207803;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.7987117000000001;0.9958481;14.7828759;MISSING;MISSING;MISSING;MISSING;TO;1.697012712;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.521368;1.53654;2.005511;43.290836;0.189148;MISSING;MISSING;MISSING;TO; 0.508659; 1.54402;0.206804;9.485358; 0.097172;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.21546333;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.9320618999999999;0.8721378;14.0464637;MISSING;MISSING;MISSING;MISSING;TO;1.570782165;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.465612;1.47153;2.121412;39.27548;0.195016;MISSING;MISSING;MISSING;TO; 0.58176; 1.67536;0.205172;10.101568; 0.095248;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.2725204410000006;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.2566746000000006;1.0060277;14.366094499999999;MISSING;MISSING;MISSING;MISSING;TO;1.3342379320000002;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.587739;1.67625;2.042355;41.773877000000006;0.180448;MISSING;MISSING;MISSING;TO; 0.585528; 1.454;0.12604100000000004;9.887056999999999; 0.103149;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.3365101690000003;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.8602905;0.8455927;15.2703952;MISSING;MISSING;MISSING;MISSING;TO;1.894112283;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.006204;0.013672;0.008783;3.472189;4.881145;MISSING;MISSING;MISSING;TO; 0.003242; 0.007958;0.000581;1.431629;4.973071;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.111264651;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.03477499999999999;0.230501;2.4340265999999997;MISSING;MISSING;MISSING;MISSING;TO;0.127573532;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;TO; 0.544775; 1.931;10.564772999999999;2.327606;MISSING;MISSING;MISSING;TO;0.580916;1.81059;2.3135440000000003;39.602024;0.240476;MISSING;MISSING;MISSING;TO; 0.62353; 1.88202;0.265058;10.876729; 0.103613;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.258958224;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.4331036;0.9069288;13.8775672;MISSING;MISSING;MISSING;MISSING;TO;1.810493834;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.654538;2.16274;2.2646510000000006;0.197465;0.19658;MISSING;MISSING;MISSING;TO; 0.692842; 2.03798;0.26369399999999993;11.331159999999999; 0.112578;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.379006663;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.4663268000000005;0.9882382;16.579668899999998;MISSING;MISSING;MISSING;MISSING;TO;1.9485291140000005;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;TO; 0.642459; 2.00551;10.743469999999999;2.2163239999999997;MISSING;MISSING;MISSING;TO;0.650398;2.16383;1.8208340000000005;0.106347;0.160845;MISSING;MISSING;MISSING;TO; 0.664266; 2.15445;0.3068619999999999;10.985522; 0.113753;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.296285037;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.7109801;0.9229588999999999;17.1793429;MISSING;MISSING;MISSING;MISSING;TO;2.2417427039999995;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.700556;2.20132;2.670329;41.627139;0.198373;MISSING;MISSING;MISSING;TO; 0.717379; 2.10537;0.28186600000000006;10.550307; 0.103488;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.9349087580000006;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.3086693;0.9710927;14.821533200000001;MISSING;MISSING;MISSING;MISSING;TO;2.647816821;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.786497;2.4069;2.6949140000000007;0.105647;0.144437;MISSING;MISSING;MISSING;TO; 0.733005; 2.31969;0.16354900000000003;10.025077; 0.076477;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.510061049;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.9998569;0.8436102999999999;15.1234399;MISSING;MISSING;MISSING;MISSING;TO;2.4295441770000004;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.777893;2.01126;2.411533999999999;0.247196;0.233232;MISSING;MISSING;MISSING;TO; 0.738378; 2.06042;0.22589499999999996;10.873227; 0.089578;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.0393880560000004;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.0757956999999996;0.9050423;15.7934517;MISSING;MISSING;MISSING;MISSING;TO;2.4768469629999994;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.739576;1.58742;2.655297;0.108254;0.16788;MISSING;MISSING;MISSING;TO; 0.697063; 2.45532;0.35260699999999995;11.226469; 0.107357;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.005207687000001;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;3.312646000000001;0.9698325;16.0184401;MISSING;MISSING;MISSING;MISSING;TO;2.2760209620000005;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.812924;2.84355;3.4668959999999998;0.100785;0.164907;MISSING;MISSING;MISSING;TO; 0.75725; 2.4133;0.37412499999999993;11.952622999999999; 0.125905;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.793411179000001;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.538099;0.9887355;15.734899799999999;MISSING;MISSING;MISSING;MISSING;TO;2.849071147;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.801622;2.90801;3.588188;0.21588;0.213823;MISSING;MISSING;MISSING;TO; 0.832078; 2.82583;0.451886;11.994266999999999; 0.125002;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.3835835120000013;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;3.072037000000001;1.0801085000000001;16.8595569;MISSING;MISSING;MISSING;MISSING;TO;2.87054261;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.81303;2.87509;3.6645810000000014;0.114233;0.198249;MISSING;MISSING;MISSING;TO; 0.860746; 2.44029;0.394821;12.440071999999999; 0.11284;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.706667733;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;3.2257086999999984;1.009607;17.8831496;MISSING;MISSING;MISSING;MISSING;TO;2.590766535;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.008151;0.015957;0.011642;3.764042;4.836590999999999;MISSING;MISSING;MISSING;TO; 0.008108; 0.015489;0.001535;1.4784899999999999;5.380953;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.0868197169999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.052636699999999995;0.3085064;3.7777627;MISSING;MISSING;MISSING;MISSING;TO;0.068663879;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;TO; 0.911028; 3.03014;12.443935;2.5623560000000003;MISSING;MISSING;MISSING;TO;0.892363;3.10003;4.033514;0.191165;0.203137;MISSING;MISSING;MISSING;TO; 0.865331; 3.08548;0.423643;13.005663; 0.1162;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.4888771089999997;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;4.1141586;1.2575539999999998;19.0019895;MISSING;MISSING;MISSING;MISSING;TO;3.018977983;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.005819;0.018614;0.014258;4.157643;5.710954;MISSING;MISSING;MISSING;TO; 0.010729; 0.019456;0.0016460000000000001;1.25591;6.3938239999999995;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.082563809;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0585156;0.34421999999999997;2.9071006;MISSING;MISSING;MISSING;MISSING;TO;0.131751922;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.014307;0.026296;0.0202579999999999;4.558520000000001;6.009976;MISSING;MISSING;MISSING;TO; 0.013654; 0.026375;0.0025419999999999996;1.742764;6.435283;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.147321322;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.06177600000000001;0.2125998;3.1196311;MISSING;MISSING;MISSING;MISSING;TO;0.1360001759999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.016341;0.031644;0.026218;5.215964;7.562394999999999;MISSING;MISSING;MISSING;TO; 0.018913; 0.030643;0.00331;1.956103;7.3663739999999995;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.218239144;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 0.018474; 0.031812;0.25387000000000004;0.870825;0.13355399999999998;MISSING;MISSING;MISSING;TO;0.07881300000000001;0.3616877;4.2066378;MISSING;MISSING;MISSING;MISSING;TO;0.095505748;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.02; 0.011252; 0.006573; 0.011113; 0.002593; 3e-05; false; 0.033656;0.1;0.012637;0.0091;0.001909;0.038563;0.055544; 0.000306; false; 0.120013;0.07; 0.01392; 0.009041;0.000335; 0.017243; 0.031993; 0.008485; false; 0.084879;18.74; 0.0171; 0.0030; 20.2580; 0.7215; 0.0012; False; 20.9809; 21.0011;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.31;0.069305457; 0.131754753; 3.6042E-5; false; 0.137524819; 0.43689214;0.02; 0.012964; 0.008733; 0.003005; 0.009148; 0.0036; 3.2e-05; false; 0.039497;0.95;0.0456342;0.010314599999999998; 0.0680177000; 0.0002763000; False; 0.0813924000; 0.1878276000;TO;0.04812232;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.06; 0.020243; 0.010441; 0.028825; 0.008931; 5.7e-05; false; 0.070962;0.23;0.019861;0.010297;0.002847;0.086362;0.13211; 0.000443; false; 0.253997;0.18; 0.018277; 0.010432;0.000389; 0.039889; 0.086381; 0.023126; false; 0.181469;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.67;0.05039309; 0.249344849; 4.144E-5; false; 0.25679806; 0.463493561;0.06; 0.020423; 0.010321; 0.008168; 0.028997; 0.009196; 8.2e-05; false; 0.080005;0.93;0.047161800000000004;0.011924200000000001; 0.1338827000; 0.0002644000; False; 0.1487562000; 0.2651550000;TO;0.0575382349999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.08; 0.027079; 0.01176; 0.046061; 0.014997; 0.000102; false; 0.103107;0.4;0.020846;0.011988;0.003951;0.179349;0.223672; 0.000868; false; 0.443496;0.33; 0.027794; 0.01234;0.000611; 0.079903; 0.159182; 0.040143; false; 0.324075;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.89;0.03927608; 0.302125175; 4.514E-5; false; 0.314585471; 0.484215359;0.1; 0.027203; 0.011664; 0.015178; 0.051144; 0.016283; 6.4e-05; false; 0.124517;1.19;0.048068;0.0100727; 0.3456063000; 0.0003015000; False; 0.3614031000; 0.5006018000;TO;0.111969486;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.12; 0.033441; 0.014405; 0.080582; 0.020316; 6.8e-05; false; 0.152253;0.55;0.031994;0.009982;0.0029969999999999;0.214214;0.328363; 0.001065; false; 0.591069;0.55; 0.03453; 0.013382;0.000786; 0.125281; 0.277876; 0.077447; false; 0.533482;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.24;0.053642244; 0.571287936; 2.7986E-5; false; 0.581812166; 0.879737259;0.15; 0.034153; 0.013522; 0.025452; 0.080123; 0.019923; 7.1e-05; false; 0.176431;1.35;0.0566659;0.0118329; 0.4076047000; 0.0002257000; False; 0.4224315000; 0.5438799000;TO;0.074188697;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.18; 0.075351; 0.016847; 0.256589; 0.058559; 0.000107; false; 0.411046;0.88;0.065721;0.047205;0.005526;0.768903;0.684715; 0.00075; false; 1.57602;0.77; 0.040239; 0.014457;0.000834; 0.420456; 0.384932; 0.098292; false; 0.963285;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.67;0.064755706; 0.961301943; 3.0011E-5; false; 0.982706659; 1.332099551;0.21; 0.039805; 0.014018; 0.033177; 0.172642; 0.054608; 0.000111; false; 0.318024;1.34;0.0655809;0.0168266; 0.7124352000; 0.0002834000; False; 0.7322508000; 0.8772606000;TO;0.066708525;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.2; 0.043753; 0.014866; 0.17118; 0.051487; 8.7e-05; false; 0.284899;1.01;0.028989;0.012555;0.005332;0.550048;0.634651; 0.000887; false; 1.2344;1.02; 0.030792; 0.011032;0.0009989999999999999; 0.258338; 0.628517; 0.141813; false; 1.07625;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.04;0.05142354; 0.783602401; 3.26E-5; false; 0.795680714; 1.002130635;0.26; 0.081454; 0.02977; 0.063261; 0.372725; 0.076361; 0.000137; false; 0.627833;1.68;0.107414;0.0096184; 0.8027531000; 0.0002820000; False; 0.8153337000; 0.9786692000;TO;0.059406687;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
