name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-46-*.mata;TO;0.3981828000000001;0.7888735;15.6603425;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.500413; 1.41389;1.1600240000000002;41.928563000000004; 0.165791;MISSING;MISSING;MISSING;TO; 0.452613; 1.12908;0.157166;9.938179; 0.099996;MISSING;MISSING;MISSING;3.1; 0.495855; 1.42644;0.00026700000000000004; 5e-06; true; 2.74068;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.0662078029999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;TO;0.37004980000000015;0.6483444;15.780461800000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.521368; 1.53654;2.005511;43.290836; 0.189148;MISSING;MISSING;MISSING;TO; 0.508659; 1.54402;0.206804;9.485358; 0.097172;MISSING;MISSING;MISSING;3.26; 0.500896; 1.51397;0.0005099999999999998; 4e-06; true; 2.91878;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.21546333;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;TO;0.34278070000000005;0.7699005999999999;17.2583677;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.465612; 1.47153;2.121412;39.27548; 0.195016;MISSING;MISSING;MISSING;TO; 0.58176; 1.67536;0.205172;10.101568; 0.095248;MISSING;MISSING;MISSING;3.51; 0.537409; 1.61717;0.00024699999999999993; 4e-06; true; 3.11598;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.2725204410000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;TO;0.3421550000000001;0.5881568;16.6296553;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.587739; 1.67625;2.042355;41.773877000000006; 0.180448;MISSING;MISSING;MISSING;TO; 0.585528; 1.454;0.12604100000000004;9.887056999999999; 0.103149;MISSING;MISSING;MISSING;3.61; 0.569265; 1.70857;0.000255; 5e-06; true; 3.25574;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.3365101690000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;TO;0.034342;0.28388769999999997;2.9082177;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.006204; 0.013672;0.008783;3.472189;4.881145;MISSING;MISSING;MISSING;TO; 0.003242; 0.007958;0.000581;1.431629;4.973071;MISSING;MISSING;MISSING;0.53; 0.006364; 0.012583;4.4000000000000006e-05; 5e-06; true; 0.025082;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.111264651;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;TO;0.4623708000000001;1.1565367;19.6451756;MISSING;MISSING;MISSING;MISSING;TO; 0.544775; 1.931;10.564772999999999;2.327606;MISSING;MISSING;MISSING;TO; 0.580916; 1.81059;2.3135440000000003;39.602024; 0.240476;MISSING;MISSING;MISSING;TO; 0.62353; 1.88202;0.265058;10.876729; 0.103613;MISSING;MISSING;MISSING;3.59; 0.5763; 1.663;0.00022899999999999987; 5e-06; true; 3.27556;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.258958224;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-51-*.mata;TO;0.22895989999999997;1.2101567999999998;14.4480787;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.654538; 2.16274;2.2646510000000006; 0.197465; 0.19658;MISSING;MISSING;MISSING;TO; 0.692842; 2.03798;0.26369399999999993;11.331159999999999; 0.112578;MISSING;MISSING;MISSING;3.95; 0.638806; 2.18205;0.00023599999999999985; 5e-06; true; 3.96852;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.3790066629999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-52-*.mata;TO;0.36436560000000007;1.0774874;17.712280699999997;MISSING;MISSING;MISSING;MISSING;TO; 0.642459; 2.00551;10.743469999999999;2.2163239999999997;MISSING;MISSING;MISSING;TO; 0.650398; 2.16383;1.8208340000000003; 0.106347; 0.160845;MISSING;MISSING;MISSING;TO; 0.664266; 2.15445;0.3068619999999999;10.985522; 0.113753;MISSING;MISSING;MISSING;4.08; 0.666277; 1.99681;0.0002669999999999999; 6e-06; true; 3.87463;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.296285037;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-53-*.mata;TO;0.3659605;0.8170489;16.857903999999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.700556; 2.20132;2.670329;41.627139; 0.198373;MISSING;MISSING;MISSING;TO; 0.717379; 2.10537;0.28186600000000006;10.550307; 0.103488;MISSING;MISSING;MISSING;4.38; 0.678221; 2.75196;0.00029699999999999996; 8e-06; true; 4.76426;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.9349087580000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-54-*.mata;TO;0.3319238000000001;0.990763;18.320628799999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.786497; 2.4069;2.6949140000000007; 0.105647; 0.144437;MISSING;MISSING;MISSING;TO; 0.733005; 2.31969;0.16354900000000003;10.025077; 0.076477;MISSING;MISSING;MISSING;3.4; 0.701457; 1.44574;0.00019199999999999984; 4e-06; true; 3.05859;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.510061049;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-55-*.mata;TO;0.3713382000000001;1.1343804;17.472967399999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.777893; 2.01126;2.411533999999999; 0.247196; 0.233232;MISSING;MISSING;MISSING;TO; 0.738378; 2.06042;0.22589499999999996;10.873227; 0.089578;MISSING;MISSING;MISSING;4.56; 0.706571; 2.27092;0.00027; 6e-06; true; 4.31838;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.0393880560000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-56-*.mata;TO;0.42248449999999993;0.7420654;17.3313208;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.739576; 1.58742;2.655297; 0.108254; 0.16788;MISSING;MISSING;MISSING;TO; 0.697063; 2.45532;0.35260699999999995;11.226469; 0.107357;MISSING;MISSING;MISSING;3.52; 0.642909; 1.49072;0.00025499999999999986; 5e-06; true; 3.15169;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.005207687000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-57-*.mata;TO;0.4236401000000001;1.0698325;18.1912769;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.812924; 2.84355;3.4668959999999993; 0.100785; 0.164907;MISSING;MISSING;MISSING;TO; 0.75725; 2.4133;0.37412499999999993;11.952622999999999; 0.125905;MISSING;MISSING;MISSING;5.1; 0.770682; 2.61323;0.0003109999999999999; 5e-06; true; 4.8929;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.793411179000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-58-*.mata;TO;0.45707699999999996;0.9656844;18.3410032;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.801622; 2.90801;3.5881879999999997; 0.21588; 0.213823;MISSING;MISSING;MISSING;TO; 0.832078; 2.82583;0.451886;11.994266999999999; 0.125002;MISSING;MISSING;MISSING;5.22; 0.812981; 2.69122;0.00027699999999999996; 4e-06; true; 5.08616;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.3835835120000013;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-59-*.mata;TO;0.43389999999999995;1.1906547;16.977341799999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.81303; 2.87509;3.6645810000000014; 0.114233; 0.198249;MISSING;MISSING;MISSING;TO; 0.860746; 2.44029;0.394821;12.440071999999999; 0.11284;MISSING;MISSING;MISSING;4.61; 0.871216; 2.22212;0.0002309999999999999; 4e-06; true; 4.41335;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.7066677329999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-6-*.mata;TO;0.0559547;0.3065218;3.4380826;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.008151; 0.015957;0.011642;3.764042;4.836590999999999;MISSING;MISSING;MISSING;TO; 0.008108; 0.015489;0.001535;1.4784899999999999;5.380953;MISSING;MISSING;MISSING;0.58; 0.009038; 0.015782;4.7000000000000004e-05; 5e-06; true; 0.033451;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.08681971699999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-60-*.mata;TO;0.3644412000000001;1.2030470000000002;24.2936107;MISSING;MISSING;MISSING;MISSING;TO; 0.911028; 3.03014;12.443935;2.5623560000000003;MISSING;MISSING;MISSING;TO; 0.892363; 3.10003;4.033514; 0.191165; 0.203137;MISSING;MISSING;MISSING;TO; 0.865331; 3.08548;0.423643;13.005663; 0.1162;MISSING;MISSING;MISSING;5.82; 0.856627; 3.07843;0.000575; 8e-06; true; 5.63495;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.4888771089999993;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-7-*.mata;TO;0.06595169999999999;0.2578927;3.8813633000000003;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.005819; 0.018614;0.014258;4.157643;5.710954;MISSING;MISSING;MISSING;TO; 0.010729; 0.019456;0.0016460000000000001;1.25591;6.3938239999999995;MISSING;MISSING;MISSING;0.45; 0.01108; 0.01863;5.300000000000001e-05; 4e-06; true; 0.040232;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.082563809;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-8-*.mata;TO;0.061316499999999996;0.3248811;3.9378306;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.014307; 0.026296;0.020257999999999998;4.558520000000001;6.009976;MISSING;MISSING;MISSING;TO; 0.013654; 0.026375;0.0025419999999999996;1.742764;6.435283;MISSING;MISSING;MISSING;0.55; 0.015306; 0.02486;7.099999999999999e-05; 7e-06; true; 0.054435;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.147321322;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-9-*.mata;TO;0.0643198;0.4401231;4.2422993;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.016341; 0.031644;0.026218000000000005;5.215964;7.5623949999999995;MISSING;MISSING;MISSING;TO; 0.018913; 0.030643;0.00331;1.956103;7.3663739999999995;MISSING;MISSING;MISSING;0.6; 0.019143; 0.030998;6.300000000000001e-05; 4e-06; true; 0.068608;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.21823914400000002;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.19;0.065232;0.010741; 0.0644627000; 0.0003821000; False; 0.0848790000; 0.2130489000;0.02; 0.011252; 0.006573; 0.011113; 0.002593; 3e-05; false; 0.033656;0.1; 0.012637; 0.0091;0.001909; 0.038563; 0.055544; 0.000306; false; 0.120013;0.07; 0.01392; 0.009041;0.000335; 0.017243; 0.031993; 0.008485; false; 0.084879;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.31; 0.0308; 0.0000; 0.0366; 0.0086; 0.0003; False; 0.0456; 0.0768;18.74; 0.0171; 0.0030; 20.2580; 0.7215; 0.0012; False; 20.9809; 21.0011;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.31;0.069305457; 0.131754753; 3.6042E-5; false; 0.137524819; 0.43689214
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.22;0.12046559999999999;0.009497799999999999; 0.1115980000; 0.0002704000; False; 0.1240598000; 0.3568140000;0.06; 0.020243; 0.010441; 0.028825; 0.008931; 5.7e-05; false; 0.070962;0.23; 0.019861; 0.010297;0.002847; 0.086362; 0.13211; 0.000443; false; 0.253997;0.18; 0.018277; 0.010432;0.000389; 0.039889; 0.086381; 0.023126; false; 0.181469;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.3; 0.0265; 0.0000; 0.0926; 0.0201; 0.0003; False; 0.1131; 0.1400;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.67;0.05039309; 0.249344849; 4.144E-5; false; 0.25679806; 0.463493561
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.31;0.07393;0.038843499999999996; 0.2693160000; 0.0002091000; False; 0.3165550000; 0.4908060000;0.08; 0.027079; 0.01176; 0.046061; 0.014997; 0.000102; false; 0.103107;0.4; 0.020846; 0.011988;0.003951; 0.179349; 0.223672; 0.000868; false; 0.443496;0.33; 0.027794; 0.01234;0.000611; 0.079903; 0.159182; 0.040143; false; 0.324075;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.59; 0.0544; 0.0000; 0.1976; 0.0555; 0.0006; False; 0.2538; 0.3090;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.89;0.03927608; 0.302125175; 4.514E-5; false; 0.314585471; 0.484215359
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.47;0.09204369999999999;0.0133001; 0.4025994000; 0.0003236000; False; 0.4220496000; 0.6125762000;0.12; 0.033441; 0.014405; 0.080582; 0.020316; 6.8e-05; false; 0.152253;0.55; 0.031994; 0.009982;0.0029969999999999997; 0.214214; 0.328363; 0.001065; false; 0.591069;0.55; 0.03453; 0.013382;0.000786; 0.125281; 0.277876; 0.077447; false; 0.533482;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.64; 0.0534; 0.0000; 0.4322; 0.0854; 0.0005; False; 0.5183; 0.5734;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.24;0.053642244000000006; 0.571287936; 2.7986E-5; false; 0.581812166; 0.879737259
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.66;0.1070761;0.0100698; 0.6912402000; 0.0001915000; False; 0.7044878000; 0.8672876000;0.18; 0.075351; 0.016847; 0.256589; 0.058559; 0.000107; false; 0.411046;0.88; 0.065721; 0.047205;0.005526; 0.768903; 0.684715; 0.00075; false; 1.57602;0.77; 0.040239; 0.014457;0.000834; 0.420456; 0.384932; 0.098292; false; 0.963285;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.74; 0.0703; 0.0000; 0.7573; 0.1024; 0.0016; False; 0.8614; 0.9345;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.67;0.064755706; 0.961301943; 3.0011E-5; false; 0.982706659; 1.332099551
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.88;0.1112613;0.0105965; 0.9196910000; 0.0003163000; False; 0.9350337000; 1.1685611000;0.2; 0.043753; 0.014866; 0.17118; 0.051487; 8.7e-05; false; 0.284899;1.01; 0.028989; 0.012555;0.005332; 0.550048; 0.634651; 0.000887; false; 1.2344;1.02; 0.030792; 0.011032;0.0009989999999999999; 0.258338; 0.628517; 0.141813; false; 1.07625;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.96; 0.0900; 0.0000; 0.5644; 0.1620; 0.0007; False; 0.7271; 0.8176;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.04;0.051423540000000004; 0.783602401; 3.26E-5; false; 0.795680714; 1.002130635
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-400-*.mata;1.02;0.055806;0.0074624999999999995; 1.1905596000; 0.0002993000; False; 1.2100989000; 1.3091565000;0.3; 0.054261; 0.022249; 0.360183; 0.050076; 0.000151; false; 0.491446;1.68; 0.064181; 0.035103;0.0071920000000000005; 1.66009; 0.955418; 0.001592; false; 2.72692;1.3; 0.051692; 0.035988;0.001186; 0.774578; 0.771961; 0.168249; false; 1.80854;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.0; 0.0582; 0.0000; 1.0814; 0.2521; 0.0008; False; 1.3345; 1.3965;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.75;0.069053364; 1.593154867; 3.7032E-5; false; 1.603821977; 1.939279868
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-450-*.mata;1.51;0.1016245;0.010458699999999998; 2.1896819000; 0.0003594000; False; 2.2210742000; 2.3947638000;0.26; 0.077439; 0.037553; 0.435778; 0.054618; 0.000124; false; 0.608692;2.15; 0.09081; 0.053697;0.008686; 1.86783; 1.19707; 0.001827; false; 3.22529;1.73; 0.063839; 0.024184;0.0012799999999999999; 0.521081; 0.960495; 0.201533; false; 1.77821;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.72; 0.1233; 0.0000; 1.6653; 0.3119; 0.0007; False; 1.9780; 2.1057;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.52;0.057764156; 1.908734856; 2.8077E-5; false; 1.959774688; 2.344371026
